Tempo(s),Setpoint_RPM,RPM_Bruto,RPM_Filtrado,Erro,PWM_Saida(%)
2.7900,0.00,0.00,0.00,0.00,0.00
2.7950,0.00,0.00,0.00,0.00,0.00
2.8000,0.00,0.00,0.00,0.00,0.00
2.8050,0.00,0.00,0.00,0.00,0.00
2.8100,0.00,0.00,0.00,0.00,0.00
2.8150,0.00,0.00,0.00,0.00,0.00
2.8200,0.00,0.00,0.00,0.00,0.00
2.8250,0.00,0.00,0.00,0.00,0.00
2.8300,0.00,0.00,0.00,0.00,0.00
2.8350,0.00,0.00,0.00,0.00,0.00
2.8400,0.00,0.00,0.00,0.00,0.00
2.8450,0.00,0.00,0.00,0.00,0.00
2.8500,0.00,0.00,0.00,0.00,0.00
2.8550,0.00,0.00,0.00,0.00,0.00
2.8600,0.00,0.00,0.00,0.00,0.00
2.8650,0.00,0.00,0.00,0.00,0.00
2.8700,0.00,0.00,0.00,0.00,0.00
2.8750,0.00,0.00,0.00,0.00,0.00
2.8800,0.00,0.00,0.00,0.00,0.00
2.8850,0.00,0.00,0.00,0.00,0.00
2.8900,0.00,0.00,0.00,0.00,0.00
2.8950,0.00,0.00,0.00,0.00,0.00
2.9000,0.00,0.00,0.00,0.00,0.00
2.9050,0.00,0.00,0.00,0.00,0.00
2.9100,0.00,0.00,0.00,0.00,0.00
2.9150,0.00,0.00,0.00,0.00,0.00
2.9200,0.00,0.00,0.00,0.00,0.00
2.9250,0.00,0.00,0.00,0.00,0.00
2.9300,0.00,0.00,0.00,0.00,0.00
2.9350,0.00,0.00,0.00,0.00,0.00
2.9400,0.00,0.00,0.00,0.00,0.00
2.9450,0.00,0.00,0.00,0.00,0.00
2.9500,0.00,0.00,0.00,0.00,0.00
2.9550,0.00,0.00,0.00,0.00,0.00
2.9600,0.00,0.00,0.00,0.00,0.00
2.9650,0.00,0.00,0.00,0.00,0.00
2.9700,0.00,0.00,0.00,0.00,0.00
2.9750,0.00,0.00,0.00,0.00,0.00
2.9800,0.00,0.00,0.00,0.00,0.00
2.9850,0.00,0.00,0.00,0.00,0.00
2.9900,0.00,0.00,0.00,0.00,0.00
2.9950,0.00,0.00,0.00,0.00,0.00
3.0000,0.00,0.00,0.00,0.00,0.00
3.0050,34.00,0.00,0.00,34.00,28.90
3.0100,34.00,0.00,0.00,34.00,31.30
3.0150,34.00,25.64,0.51,33.49,33.25
3.0200,34.00,0.00,1.83,32.17,34.48
3.0250,34.00,0.00,3.05,30.95,35.70
3.0300,34.00,25.64,4.10,29.90,36.98
3.0350,34.00,25.64,5.98,28.02,37.46
3.0400,34.00,0.00,8.26,25.74,37.47
3.0450,34.00,51.28,10.60,23.40,37.26
3.0500,34.00,25.64,13.82,20.18,36.14
3.0550,34.00,25.64,17.36,16.64,34.52
3.0600,34.00,51.28,20.80,13.20,32.72
3.0650,34.00,51.28,24.95,9.05,30.09
3.0700,34.00,25.64,29.20,4.80,27.06
3.0750,34.00,51.28,32.68,1.32,24.40
3.0800,34.00,51.28,35.89,-1.89,21.72
3.0850,34.00,51.28,39.18,-5.18,18.74
3.0900,34.00,51.28,42.27,-8.27,15.71
3.0950,34.00,51.28,44.97,-10.97,12.78
3.1000,34.00,51.28,47.21,-13.21,10.06
3.1050,34.00,25.64,48.46,-14.46,8.02
3.1100,34.00,51.28,48.46,-14.46,6.97
3.1150,34.00,51.28,48.17,-14.17,6.15
3.1200,34.00,51.28,48.23,-14.23,5.06
3.1250,34.00,25.64,48.00,-14.00,4.22
3.1300,34.00,51.28,47.09,-13.09,3.98
3.1350,34.00,25.64,45.81,-11.81,4.11
3.1400,34.00,51.28,44.40,-10.40,4.45
3.1450,34.00,25.64,43.02,-9.02,4.86
3.1500,34.00,25.64,41.25,-7.25,5.71
3.1550,34.00,25.64,38.86,-4.86,7.20
3.1600,34.00,25.64,36.27,-2.27,9.04
3.1650,34.00,51.28,34.27,-0.27,10.56
3.1700,34.00,25.64,33.32,0.68,11.32
3.1750,34.00,25.64,32.61,1.39,11.95
3.1800,34.00,25.64,31.60,2.40,12.89
3.1850,34.00,25.64,30.47,3.53,14.00
3.1900,34.00,25.64,29.35,4.65,15.17
3.1950,34.00,25.64,28.34,5.66,16.34
3.2000,34.00,0.00,26.96,7.04,17.89
3.2050,34.00,25.64,24.94,9.06,20.08
3.2100,34.00,25.64,23.19,10.81,22.18
3.2150,34.00,25.64,22.26,11.74,23.71
3.2200,34.00,25.64,21.93,12.07,24.78
3.2250,34.00,25.64,22.02,11.98,25.53
3.2300,34.00,25.64,22.37,11.63,26.05
3.2350,34.00,51.28,23.37,10.63,25.98
3.2400,34.00,25.64,25.23,8.77,25.12
3.2450,34.00,25.64,26.96,7.04,24.23
3.2500,34.00,25.64,27.97,6.03,23.83
3.2550,34.00,25.64,28.43,5.57,23.83
3.2600,34.00,51.28,29.02,4.98,23.69
3.2650,34.00,25.64,30.15,3.85,23.03
3.2700,34.00,51.28,31.55,2.45,22.08
3.2750,34.00,25.64,33.00,1.00,20.98
3.2800,34.00,51.28,34.37,-0.37,19.85
3.2850,34.00,25.64,35.57,-1.57,18.76
3.2900,34.00,51.28,36.58,-2.58,17.75
3.2950,34.00,25.64,37.38,-3.38,16.85
3.3000,34.00,51.28,37.97,-3.97,16.06
3.3050,34.00,25.64,38.40,-4.40,15.39
3.3100,34.00,25.64,38.16,-4.16,15.24
3.3150,34.00,51.28,37.51,-3.51,15.46
3.3200,34.00,25.64,37.18,-3.18,15.46
3.3250,34.00,51.28,37.06,-3.06,15.29
3.3300,34.00,25.64,37.10,-3.10,15.01
3.3350,34.00,51.28,37.24,-3.24,14.64
3.3400,34.00,25.64,37.42,-3.42,14.22
3.3450,34.00,25.64,37.11,-3.11,14.21
3.3500,34.00,51.28,36.50,-2.50,14.47
3.3550,34.00,25.64,36.27,-2.27,14.46
3.3600,34.00,25.64,35.78,-1.78,14.68
3.3650,34.00,25.64,34.66,-0.66,15.48
3.3700,34.00,25.64,33.21,0.79,16.64
3.3750,34.00,51.28,32.19,1.81,17.53
3.3800,34.00,25.64,32.04,1.96,17.75
3.3850,34.00,25.64,31.94,2.06,17.94
3.3900,34.00,25.64,31.37,2.63,18.53
3.3950,34.00,25.64,30.55,3.45,19.39
3.4000,34.00,51.28,30.14,3.86,19.94
3.4050,34.00,25.64,30.55,3.45,19.84
3.4100,34.00,25.64,30.93,3.07,19.72
3.4150,34.00,25.64,30.75,3.25,20.06
3.4200,34.00,25.64,30.22,3.78,20.70
3.4250,34.00,51.28,30.03,3.97,21.09
3.4300,34.00,25.64,30.59,3.41,20.87
3.4350,34.00,25.64,31.06,2.94,20.67
3.4400,34.00,51.28,31.44,2.56,20.51
3.4450,34.00,25.64,32.25,1.75,19.97
3.4500,34.00,25.64,32.76,1.24,19.63
3.4550,34.00,25.64,32.51,1.49,19.89
3.4600,34.00,51.28,32.31,1.69,20.12
3.4650,34.00,25.64,32.68,1.32,19.89
3.4700,34.00,25.64,32.87,1.13,19.79
3.4750,34.00,51.28,32.92,1.08,19.79
3.4800,34.00,25.64,33.40,0.60,19.42
3.4850,34.00,51.28,34.11,-0.11,18.82
3.4900,34.00,25.64,34.92,-0.92,18.08
3.4950,34.00,25.64,35.21,-1.21,17.74
3.5000,34.00,51.28,35.14,-1.14,17.67
3.5050,34.00,25.64,35.36,-1.36,17.37
3.5100,34.00,25.64,35.24,-1.24,17.34
3.5150,34.00,51.28,34.90,-0.90,17.50
3.5200,34.00,25.64,34.97,-0.97,17.34
3.5250,34.00,25.64,34.78,-0.78,17.39
3.5300,34.00,51.28,34.44,-0.44,17.59
3.5350,34.00,25.64,34.55,-0.55,17.44
3.5400,34.00,25.64,34.41,-0.41,17.48
3.5450,34.00,25.64,33.62,0.38,18.08
3.5500,34.00,51.28,32.99,1.01,18.61
3.5550,34.00,25.64,33.02,0.98,18.62
3.5600,34.00,25.64,32.97,1.03,18.70
3.5650,34.00,25.64,32.34,1.66,19.27
3.5700,34.00,51.28,31.92,2.08,19.71
3.5750,34.00,25.64,32.17,1.83,19.61
3.5800,34.00,25.64,32.32,1.68,19.57
3.5850,34.00,51.28,32.40,1.60,19.59
3.5900,34.00,25.64,32.94,1.06,19.21
3.5950,34.00,25.64,33.21,0.79,19.01
3.6000,34.00,51.28,33.29,0.71,18.96
3.6050,34.00,25.64,33.76,0.24,18.58
3.6100,34.00,25.64,33.92,0.08,18.42
3.6150,34.00,51.28,33.88,0.12,18.43
3.6200,34.00,25.64,34.21,-0.21,18.11
3.6250,34.00,25.64,34.26,-0.26,18.02
3.6300,34.00,51.28,34.11,-0.11,18.10
3.6350,34.00,25.64,34.36,-0.36,17.84
3.6400,34.00,25.64,34.34,-0.34,17.79
3.6450,34.00,25.64,33.63,0.37,18.34
3.6500,34.00,51.28,33.04,0.96,18.83
3.6550,34.00,25.64,33.10,0.90,18.81
3.6600,34.00,25.64,33.06,0.94,18.87
3.6650,34.00,25.64,32.43,1.57,19.43
3.6700,34.00,51.28,32.00,2.00,19.87
3.6750,34.00,25.64,32.24,1.76,19.77
3.6800,34.00,25.64,32.38,1.62,19.74
3.6850,34.00,51.28,32.45,1.55,19.77
3.6900,34.00,25.64,32.97,1.03,19.39
3.6950,34.00,25.64,33.23,0.77,19.21
3.7000,34.00,51.28,33.31,0.69,19.16
3.7050,34.00,25.64,33.77,0.23,18.78
3.7100,34.00,25.64,33.92,0.08,18.63
3.7150,34.00,51.28,33.88,0.12,18.64
3.7200,34.00,25.64,34.21,-0.21,18.32
3.7250,34.00,25.64,34.25,-0.25,18.23
3.7300,34.00,25.64,33.59,0.41,18.74
3.7350,34.00,51.28,33.04,0.96,19.20
3.7400,34.00,25.64,33.12,0.88,19.16
3.7450,34.00,25.64,33.09,0.91,19.22
3.7500,34.00,51.28,32.99,1.01,19.33
3.7550,34.00,25.64,33.36,0.64,19.05
3.7600,34.00,25.64,33.49,0.51,18.94
3.7650,34.00,25.64,32.95,1.05,19.41
3.7700,34.00,51.28,32.53,1.47,19.80
3.7750,34.00,25.64,32.73,1.27,19.69
3.7800,34.00,25.64,32.81,1.19,19.68
3.7850,34.00,51.28,32.80,1.20,19.73
3.7900,34.00,25.64,33.25,0.75,19.40
3.7950,34.00,25.64,33.44,0.56,19.25
3.8000,34.00,51.28,33.45,0.55,19.25
3.8050,34.00,25.64,33.86,0.14,18.90
3.8100,34.00,25.64,33.98,0.02,18.77
3.8150,34.00,51.28,33.90,0.10,18.80
3.8200,34.00,25.64,34.21,-0.21,18.50
3.8250,34.00,51.28,34.76,-0.76,17.99
3.8300,34.00,25.64,35.40,-1.40,17.35
3.8350,34.00,25.64,35.55,-1.55,17.09
3.8400,34.00,25.64,34.85,-0.85,17.54
3.8450,34.00,51.28,34.17,-0.17,18.02
3.8500,34.00,25.64,34.08,-0.08,18.05
3.8550,34.00,25.64,33.86,0.14,18.19
3.8600,34.00,51.28,33.58,0.42,18.41
3.8650,34.00,25.64,33.78,0.22,18.22
3.8700,34.00,25.64,33.78,0.22,18.21
3.8750,34.00,51.28,33.64,0.36,18.31
3.8800,34.00,25.64,33.93,0.07,18.05
3.8850,34.00,25.64,33.97,0.03,17.98
3.8900,34.00,51.28,33.84,0.16,18.06
3.8950,34.00,25.64,34.13,-0.13,17.79
3.9000,34.00,25.64,34.15,-0.15,17.73
3.9050,34.00,25.64,33.48,0.52,18.25
3.9100,34.00,51.28,32.93,1.07,18.72
3.9150,34.00,25.64,33.03,0.97,18.68
3.9200,34.00,25.64,33.01,0.99,18.73
3.9250,34.00,25.64,32.40,1.60,19.27
3.9300,34.00,51.28,31.99,2.01,19.70
3.9350,34.00,25.64,32.24,1.76,19.59
3.9400,34.00,25.64,32.39,1.61,19.56
3.9450,34.00,51.28,32.46,1.54,19.58
3.9500,34.00,25.64,32.98,1.02,19.20
3.9550,34.00,25.64,33.25,0.75,19.01
3.9600,34.00,25.64,32.80,1.20,19.41
3.9650,34.00,51.28,32.46,1.54,19.75
3.9700,34.00,25.64,32.72,1.28,19.60
3.9750,34.00,25.64,32.83,1.17,19.55
3.9800,34.00,51.28,32.84,1.16,19.59
3.9850,34.00,25.64,33.30,0.70,19.24
3.9900,34.00,25.64,33.49,0.51,19.09
3.9950,34.00,51.28,33.50,0.50,19.08
4.0000,34.00,25.64,33.91,0.09,18.74
4.0050,34.00,25.64,34.02,-0.02,18.61
4.0100,34.00,51.28,33.93,0.07,18.65
4.0150,34.00,25.64,34.24,-0.24,18.36
4.0200,34.00,25.64,34.26,-0.26,18.28
4.0250,34.00,51.28,34.10,-0.10,18.37
4.0300,34.00,25.64,34.34,-0.34,18.11
4.0350,34.00,25.64,34.32,-0.32,18.08
4.0400,34.00,25.64,33.60,0.40,18.62
4.0450,34.00,51.28,33.02,0.98,19.11
4.0500,34.00,25.64,33.08,0.92,19.09
4.0550,34.00,25.64,33.04,0.96,19.15
4.0600,34.00,51.28,32.93,1.07,19.27
4.0650,34.00,25.64,33.31,0.69,18.99
4.0700,34.00,25.64,33.45,0.55,18.88
4.0750,34.00,51.28,33.43,0.57,18.91
4.0800,34.00,25.64,33.82,0.18,18.58
4.0850,34.00,25.64,33.93,0.07,18.46
4.0900,34.00,51.28,33.84,0.16,18.50
4.0950,34.00,25.64,34.16,-0.16,18.20
4.1000,34.00,25.64,34.20,-0.20,18.13
4.1050,34.00,51.28,34.05,-0.05,18.20
4.1100,34.00,25.64,34.31,-0.31,17.94
4.1150,34.00,25.64,34.29,-0.29,17.90
4.1200,34.00,51.28,34.10,-0.10,18.00
4.1250,34.00,25.64,34.33,-0.33,17.76
4.1300,34.00,25.64,34.29,-0.29,17.74
4.1350,34.00,25.64,33.57,0.43,18.29
4.1400,34.00,51.28,32.99,1.01,18.78
4.1450,34.00,25.64,33.06,0.94,18.76
4.1500,34.00,25.64,33.02,0.98,18.82
4.1550,34.00,25.64,32.40,1.60,19.38
4.1600,34.00,51.28,31.98,2.02,19.82
4.1650,34.00,25.64,32.23,1.77,19.71
4.1700,34.00,25.64,32.37,1.63,19.68
4.1750,34.00,51.28,32.44,1.56,19.70
4.1800,34.00,25.64,32.97,1.03,19.32
4.1850,34.00,25.64,33.23,0.77,19.14
4.1900,34.00,51.28,33.31,0.69,19.09
4.1950,34.00,25.64,33.77,0.23,18.71
4.2000,34.00,25.64,33.93,0.07,18.55
4.2050,34.00,51.28,33.88,0.12,18.56
4.2100,34.00,25.64,34.21,-0.21,18.25
4.2150,34.00,25.64,34.26,-0.26,18.16
4.2200,34.00,51.28,34.11,-0.11,18.23
4.2250,34.00,25.64,34.36,-0.36,17.97
4.2300,34.00,25.64,34.34,-0.34,17.93
4.2350,34.00,51.28,34.14,-0.14,18.04
4.2400,34.00,25.64,34.36,-0.36,17.81
4.2450,34.00,25.64,34.31,-0.31,17.78
4.2500,34.00,51.28,34.10,-0.10,17.90
4.2550,34.00,25.64,34.32,-0.32,17.68
4.2600,34.00,25.64,34.28,-0.28,17.65
4.2650,34.00,51.28,34.07,-0.07,17.78
4.2700,34.00,25.64,34.29,-0.29,17.55
4.2750,34.00,25.64,34.25,-0.25,17.52
4.2800,34.00,51.28,34.05,-0.05,17.64
4.2850,34.00,25.64,34.27,-0.27,17.41
4.2900,34.00,25.64,34.24,-0.24,17.39
4.2950,34.00,51.28,34.04,-0.04,17.50
4.3000,34.00,25.64,34.27,-0.27,17.27
4.3050,34.00,25.64,34.24,-0.24,17.24
4.3100,34.00,51.28,34.04,-0.04,17.36
4.3150,34.00,25.64,34.27,-0.27,17.13
4.3200,34.00,25.64,34.24,-0.24,17.10
4.3250,34.00,51.28,34.04,-0.04,17.21
4.3300,34.00,25.64,34.27,-0.27,16.98
4.3350,34.00,25.64,34.24,-0.24,16.95
4.3400,34.00,25.64,33.53,0.47,17.51
4.3450,34.00,51.28,32.96,1.04,18.00
4.3500,34.00,25.64,33.03,0.97,17.97
4.3550,34.00,25.64,33.00,1.00,18.03
4.3600,34.00,51.28,32.90,1.10,18.15
4.3650,34.00,25.64,33.29,0.71,17.87
4.3700,34.00,25.64,33.43,0.57,17.76
4.3750,34.00,25.64,32.90,1.10,18.21
4.3800,34.00,51.28,32.49,1.51,18.60
4.3850,34.00,25.64,32.71,1.29,18.49
4.3900,34.00,25.64,32.80,1.20,18.47
4.3950,34.00,51.28,32.79,1.21,18.53
4.4000,34.00,25.64,33.24,0.76,18.19
4.4050,34.00,25.64,33.44,0.56,18.05
4.4100,34.00,51.28,33.45,0.55,18.04
4.4150,34.00,25.64,33.86,0.14,17.69
4.4200,34.00,25.64,33.98,0.02,17.57
4.4250,34.00,25.64,33.39,0.61,18.04
4.4300,34.00,51.28,32.90,1.10,18.46
4.4350,34.00,25.64,33.03,0.97,18.39
4.4400,34.00,25.64,33.04,0.96,18.42
4.4450,34.00,51.28,32.96,1.04,18.52
4.4500,34.00,25.64,33.36,0.64,18.22
4.4550,34.00,25.64,33.51,0.49,18.10
4.4600,34.00,51.28,33.48,0.52,18.12
4.4650,34.00,25.64,33.87,0.13,17.80
4.4700,34.00,25.64,33.97,0.03,17.68
4.4750,34.00,25.64,33.37,0.63,18.16
4.4800,34.00,51.28,32.87,1.13,18.59
4.4850,34.00,25.64,33.01,0.99,18.52
4.4900,34.00,25.64,33.01,0.99,18.55
4.4950,34.00,51.28,32.94,1.06,18.65
4.5000,34.00,25.64,33.34,0.66,18.35
4.5050,34.00,25.64,33.49,0.51,18.23
4.5100,34.00,51.28,33.47,0.53,18.25
4.5150,34.00,25.64,33.86,0.14,17.92
4.5200,34.00,25.64,33.97,0.03,17.80
4.5250,34.00,51.28,33.88,0.12,17.84
4.5300,34.00,25.64,34.19,-0.19,17.55
4.5350,34.00,25.64,34.22,-0.22,17.48
4.5400,34.00,25.64,33.55,0.45,18.00
4.5450,34.00,51.28,33.00,1.00,18.46
4.5500,34.00,25.64,33.08,0.92,18.42
4.5550,34.00,25.64,33.06,0.94,18.48
4.5600,34.00,25.64,32.44,1.56,19.03
4.5650,34.00,51.28,32.02,1.98,19.47
4.5700,34.00,25.64,32.26,1.74,19.36
4.5750,34.00,25.64,32.40,1.60,19.33
4.5800,34.00,51.28,32.46,1.54,19.35
4.5850,34.00,25.64,32.99,1.01,18.98
4.5900,34.00,25.64,33.25,0.75,18.80
4.5950,34.00,51.28,33.32,0.68,18.75
4.6000,34.00,25.64,33.77,0.23,18.38
4.6050,34.00,25.64,33.93,0.07,18.22
4.6100,34.00,51.28,33.88,0.12,18.24
4.6150,34.00,25.64,34.21,-0.21,17.92
4.6200,34.00,25.64,34.26,-0.26,17.84
4.6250,34.00,51.28,34.10,-0.10,17.91
4.6300,34.00,25.64,34.36,-0.36,17.65
4.6350,34.00,25.64,34.34,-0.34,17.61
4.6400,34.00,51.28,34.14,-0.14,17.72
4.6450,34.00,25.64,34.36,-0.36,17.49
4.6500,34.00,25.64,34.31,-0.31,17.46
4.6550,34.00,51.28,34.10,-0.10,17.58
4.6600,34.00,25.64,34.32,-0.32,17.36
4.6650,34.00,25.64,34.28,-0.28,17.34
4.6700,34.00,25.64,33.55,0.45,17.90
4.6750,34.00,25.64,32.45,1.55,18.83
4.6800,34.00,51.28,31.72,2.28,19.53
4.6850,34.00,25.64,31.79,2.21,19.59
4.6900,34.00,25.64,31.85,2.15,19.66
4.6950,34.00,51.28,31.91,2.09,19.73
4.7000,34.00,25.64,32.47,1.53,19.36
4.7050,34.00,25.64,32.80,1.20,19.15
4.7100,34.00,51.28,32.95,1.05,19.07
4.7150,34.00,25.64,33.49,0.51,18.65
4.7200,34.00,25.64,33.72,0.28,18.46
4.7250,34.00,25.64,33.22,0.78,18.87
4.7300,34.00,51.28,32.80,1.20,19.24
4.7350,34.00,25.64,32.99,1.01,19.13
4.7400,34.00,25.64,33.04,0.96,19.12
4.7450,34.00,51.28,32.99,1.01,19.20
4.7500,34.00,25.64,33.39,0.61,18.88
4.7550,34.00,25.64,33.55,0.45,18.76
4.7600,34.00,51.28,33.53,0.47,18.77
4.7650,34.00,25.64,33.91,0.09,18.44
4.7700,34.00,51.28,34.52,-0.52,17.89
4.7750,34.00,25.64,35.23,-1.23,17.22
4.7800,34.00,25.64,35.43,-1.43,16.93
4.7850,34.00,51.28,35.28,-1.28,16.91
4.7900,34.00,25.64,35.45,-1.45,16.65
4.7950,34.00,25.64,35.28,-1.28,16.65
4.8000,34.00,25.64,34.40,-0.40,17.27
4.8050,34.00,51.28,33.64,0.36,17.85
4.8100,34.00,25.64,33.55,0.45,17.92
4.8150,34.00,25.64,33.36,0.64,18.08
4.8200,34.00,25.64,32.63,1.37,18.71
4.8250,34.00,51.28,32.11,1.89,19.22
4.8300,34.00,25.64,32.29,1.71,19.16
4.8350,34.00,25.64,32.38,1.62,19.17
4.8400,34.00,51.28,32.42,1.58,19.22
4.8450,34.00,25.64,32.92,1.08,18.86
4.8500,34.00,25.64,33.18,0.82,18.68
4.8550,34.00,25.64,32.74,1.26,19.08
4.8600,34.00,51.28,32.40,1.60,19.42
4.8650,34.00,25.64,32.67,1.33,19.27
4.8700,34.00,25.64,32.79,1.21,19.22
4.8750,34.00,51.28,32.81,1.19,19.25
4.8800,34.00,25.64,33.28,0.72,18.90
4.8850,34.00,25.64,33.48,0.52,18.75
4.8900,34.00,51.28,33.49,0.51,18.74
4.8950,34.00,25.64,33.90,0.10,18.39
4.9000,34.00,25.64,34.01,-0.01,18.26
4.9050,34.00,51.28,33.93,0.07,18.30
4.9100,34.00,25.64,34.24,-0.24,18.00
4.9150,34.00,25.64,34.26,-0.26,17.93
4.9200,34.00,51.28,34.10,-0.10,18.01
4.9250,34.00,25.64,34.34,-0.34,17.76
4.9300,34.00,25.64,34.32,-0.32,17.72
4.9350,34.00,51.28,34.12,-0.12,17.83
4.9400,34.00,25.64,34.34,-0.34,17.60
4.9450,34.00,25.64,34.30,-0.30,17.58
4.9500,34.00,51.28,34.09,-0.09,17.70
4.9550,34.00,25.64,34.31,-0.31,17.47
4.9600,34.00,25.64,34.27,-0.27,17.45
4.9650,34.00,25.64,33.55,0.45,18.01
4.9700,34.00,51.28,32.97,1.03,18.50
4.9750,34.00,25.64,33.03,0.97,18.48
4.9800,34.00,25.64,33.00,1.00,18.54
4.9850,34.00,51.28,32.90,1.10,18.66
4.9900,34.00,25.64,33.28,0.72,18.37
4.9950,34.00,25.64,33.43,0.57,18.26
5.0000,34.00,25.64,32.90,1.10,18.72
5.0050,34.00,51.28,32.49,1.51,19.11
5.0100,34.00,25.64,32.71,1.29,19.00
5.0150,34.00,25.64,32.79,1.21,18.98
5.0200,34.00,25.64,32.28,1.72,19.47
5.0250,34.00,51.28,31.92,2.08,19.85
5.0300,34.00,25.64,32.22,1.78,19.71
5.0350,34.00,25.64,32.40,1.60,19.64
5.0400,34.00,51.28,32.49,1.51,19.65
5.0450,34.00,25.64,33.02,0.98,19.26
5.0500,34.00,25.64,33.29,0.71,19.07
5.0550,34.00,51.28,33.36,0.64,19.02
5.0600,34.00,25.64,33.81,0.19,18.64
5.0650,34.00,25.64,33.97,0.03,18.49
5.0700,34.00,51.28,33.91,0.09,18.51
5.0750,34.00,25.64,34.24,-0.24,18.20
5.0800,34.00,25.64,34.27,-0.27,18.11
5.0850,34.00,51.28,34.12,-0.12,18.19
5.0900,34.00,25.64,34.37,-0.37,17.93
5.0950,34.00,25.64,34.34,-0.34,17.89
5.1000,34.00,51.28,34.14,-0.14,18.00
5.1050,34.00,25.64,34.36,-0.36,17.77
5.1100,34.00,25.64,34.31,-0.31,17.75
5.1150,34.00,51.28,34.10,-0.10,17.87
5.1200,34.00,25.64,34.32,-0.32,17.64
5.1250,34.00,25.64,34.27,-0.27,17.62
5.1300,34.00,25.64,33.55,0.45,18.18
5.1350,34.00,51.28,32.97,1.03,18.67
5.1400,34.00,25.64,33.04,0.96,18.65
5.1450,34.00,25.64,33.00,1.00,18.72
5.1500,34.00,25.64,32.39,1.61,19.27
5.1550,34.00,51.28,31.96,2.04,19.71
5.1600,34.00,25.64,32.22,1.78,19.60
5.1650,34.00,25.64,32.36,1.64,19.56
5.1700,34.00,51.28,32.43,1.57,19.58
5.1750,34.00,25.64,32.96,1.04,19.21
5.1800,34.00,25.64,33.23,0.77,19.02
5.1850,34.00,51.28,33.31,0.69,18.97
5.1900,34.00,25.64,33.77,0.23,18.59
5.1950,34.00,25.64,33.93,0.07,18.43
5.2000,34.00,51.28,33.88,0.12,18.44
5.2050,34.00,25.64,34.22,-0.22,18.13
5.2100,34.00,25.64,34.26,-0.26,18.04
5.2150,34.00,25.64,33.59,0.41,18.55
5.2200,34.00,51.28,33.04,0.96,19.01
5.2250,34.00,25.64,33.12,0.88,18.97
5.2300,34.00,25.64,33.09,0.91,19.03
5.2350,34.00,51.28,32.99,1.01,19.15
5.2400,34.00,25.64,33.36,0.64,18.86
5.2450,34.00,25.64,33.49,0.51,18.76
5.2500,34.00,51.28,33.46,0.54,18.78
5.2550,34.00,25.64,33.85,0.15,18.46
5.2600,34.00,25.64,33.95,0.05,18.35
5.2650,34.00,25.64,33.34,0.66,18.83
5.2700,34.00,51.28,32.85,1.15,19.25
5.2750,34.00,25.64,32.99,1.01,19.18
5.2800,34.00,25.64,33.00,1.00,19.21
5.2850,34.00,51.28,32.93,1.07,19.30
5.2900,34.00,25.64,33.33,0.67,19.00
5.2950,34.00,25.64,33.49,0.51,18.88
5.3000,34.00,51.28,33.47,0.53,18.89
5.3050,34.00,25.64,33.86,0.14,18.56
5.3100,34.00,25.64,33.97,0.03,18.44
5.3150,34.00,51.28,33.88,0.12,18.48
5.3200,34.00,25.64,34.19,-0.19,18.19
5.3250,34.00,25.64,34.22,-0.22,18.11
5.3300,34.00,51.28,34.06,-0.06,18.19
5.3350,34.00,25.64,34.32,-0.32,17.94
5.3400,34.00,25.64,34.30,-0.30,17.89
5.3450,34.00,25.64,33.59,0.41,18.44
5.3500,34.00,51.28,33.01,0.99,18.92
5.3550,34.00,25.64,33.08,0.92,18.90
5.3600,34.00,25.64,33.04,0.96,18.96
5.3650,34.00,25.64,32.42,1.58,19.52
5.3700,34.00,51.28,31.99,2.01,19.96
5.3750,34.00,25.64,32.24,1.76,19.85
5.3800,34.00,25.64,32.38,1.62,19.82
5.3850,34.00,51.28,32.45,1.55,19.84
5.3900,34.00,25.64,32.97,1.03,19.47
5.3950,34.00,25.64,33.23,0.77,19.28
5.4000,34.00,25.64,32.79,1.21,19.67
5.4050,34.00,51.28,32.45,1.55,20.01
5.4100,34.00,25.64,32.71,1.29,19.86
5.4150,34.00,25.64,32.83,1.17,19.81
5.4200,34.00,51.28,32.84,1.16,19.85
5.4250,34.00,25.64,33.30,0.70,19.50
5.4300,34.00,25.64,33.49,0.51,19.35
5.4350,34.00,51.28,33.50,0.50,19.34
5.4400,34.00,25.64,33.91,0.09,18.99
5.4450,34.00,25.64,34.02,-0.02,18.87
5.4500,34.00,51.28,33.93,0.07,18.90
5.4550,34.00,25.64,34.24,-0.24,18.61
5.4600,34.00,25.64,34.26,-0.26,18.54
5.4650,34.00,51.28,34.10,-0.10,18.62
5.4700,34.00,25.64,34.34,-0.34,18.37
5.4750,34.00,25.64,34.32,-0.32,18.33
5.4800,34.00,51.28,34.12,-0.12,18.44
5.4850,34.00,25.64,34.34,-0.34,18.20
5.4900,34.00,25.64,34.30,-0.30,18.18
5.4950,34.00,51.28,34.09,-0.09,18.30
5.5000,34.00,25.64,34.31,-0.31,18.07
5.5050,34.00,25.64,34.27,-0.27,18.04
5.5100,34.00,25.64,33.55,0.45,18.60
5.5150,34.00,51.28,32.97,1.03,19.09
5.5200,34.00,25.64,33.03,0.97,19.07
5.5250,34.00,25.64,33.00,1.00,19.13
5.5300,34.00,51.28,32.90,1.10,19.25
5.5350,34.00,25.64,33.28,0.72,18.96
5.5400,34.00,25.64,33.43,0.57,18.85
