Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Filt
51.2950,36,205.13,206.72
51.3000,36,205.13,206.16
51.3050,36,179.49,205.21
51.3100,36,205.13,203.56
51.3150,36,205.13,202.11
51.3200,36,205.13,201.43
51.3250,36,205.13,201.28
51.3300,36,179.49,200.99
51.3350,36,205.13,200.10
51.3400,36,205.13,199.42
51.3450,36,205.13,199.44
51.3500,36,179.49,199.40
51.3550,36,205.13,198.80
51.3600,36,205.13,198.41
51.3650,36,179.49,198.18
51.3700,36,205.13,197.57
51.3750,36,205.13,197.26
51.3800,36,179.49,197.19
51.3850,36,205.13,196.75
51.3900,36,179.49,196.11
51.3950,36,205.13,195.39
51.4000,36,179.49,194.68
51.4050,36,205.13,194.04
51.4100,36,179.49,193.49
51.4150,36,205.13,193.04
51.4200,36,179.49,192.69
51.4250,36,205.13,192.44
51.4300,36,179.49,192.27
51.4350,36,205.13,192.16
51.4400,36,179.49,192.10
51.4450,36,179.49,191.57
51.4500,36,205.13,190.77
51.4550,36,179.49,190.38
51.4600,36,205.13,190.29
51.4650,36,179.49,190.39
51.4700,36,205.13,190.61
51.4750,36,179.49,190.88
51.4800,36,179.49,190.66
51.4850,36,205.13,190.14
51.4900,36,179.49,189.97
51.4950,36,179.49,189.54
51.5000,36,205.13,188.97
51.5050,36,179.49,188.87
51.5100,36,179.49,188.57
51.5150,36,205.13,188.16
51.5200,36,179.49,188.24
51.5250,36,179.49,188.09
51.5300,36,205.13,187.83
51.5350,36,179.49,188.01
51.5400,36,179.49,187.96
51.5450,36,205.13,187.77
51.5500,36,179.49,188.01
51.5550,36,179.49,187.99
51.5600,36,179.49,187.29
51.5650,36,205.13,186.74
51.5700,36,179.49,186.83
51.5750,36,179.49,186.81
51.5800,36,179.49,186.21
51.5850,36,205.13,185.80
51.5900,36,179.49,186.06
51.5950,36,179.49,186.22
51.6000,36,179.49,185.77
51.6050,36,205.13,185.50
51.6100,36,179.49,185.87
51.6150,36,179.49,186.11
51.6200,36,179.49,185.73
51.6250,36,179.49,184.99
51.6300,36,179.49,184.07
51.6350,36,205.13,183.63
51.6400,36,179.49,184.04
51.6450,36,179.49,184.45
51.6500,36,179.49,184.32
51.6550,36,179.49,183.85
51.6600,36,179.49,183.19
51.6650,36,179.49,182.48
51.6700,36,205.13,182.29
51.6750,36,179.49,182.98
51.6800,36,179.49,183.65
51.6850,36,179.49,183.75
51.6900,36,179.49,183.47
51.6950,36,179.49,182.97
51.7000,36,179.49,182.37
51.7050,36,179.49,181.75
51.7100,36,179.49,181.18
51.7150,36,179.49,180.67
51.7200,36,179.49,180.25
51.7250,36,179.49,179.92
51.7300,36,179.49,179.67
51.7350,36,179.49,179.50
51.7400,36,179.49,179.39
51.7450,36,179.49,179.32
51.7500,36,179.49,179.30
51.7550,36,205.13,179.81
51.7600,36,153.85,180.63
51.7650,36,205.13,181.06
51.7700,36,153.85,181.21
51.7750,36,205.13,181.17
51.7800,36,153.85,181.01
51.7850,36,205.13,180.78
51.7900,36,179.49,181.05
51.7950,36,179.49,181.61
51.8000,36,179.49,181.80
51.8050,36,179.49,181.73
51.8100,36,179.49,181.51
51.8150,36,179.49,181.21
51.8200,36,179.49,180.87
51.8250,36,179.49,180.55
51.8300,36,179.49,180.25
51.8350,36,179.49,180.00
51.8400,36,179.49,179.80
51.8450,36,179.49,179.65
51.8500,36,179.49,179.54
51.8550,36,179.49,179.46
51.8600,36,179.49,179.41
51.8650,36,179.49,179.39
51.8700,36,179.49,179.38
51.8750,36,179.49,179.39
51.8800,36,179.49,179.40
51.8850,36,179.49,179.41
51.8900,36,179.49,179.43
51.8950,36,179.49,179.44
51.9000,36,179.49,179.45
51.9050,36,179.49,179.46
51.9100,36,179.49,179.47
51.9150,36,179.49,179.48
51.9200,36,179.49,179.49
51.9250,36,179.49,179.49
51.9300,36,179.49,179.49
51.9350,36,179.49,179.49
51.9400,36,179.49,179.49
51.9450,36,179.49,179.49
51.9500,36,179.49,179.49
51.9550,36,179.49,179.49
51.9600,36,179.49,179.49
51.9650,36,179.49,179.49
51.9700,36,179.49,179.49
51.9750,36,179.49,179.49
51.9800,36,153.85,178.97
51.9850,36,205.13,178.17
51.9900,36,153.85,177.76
51.9950,36,179.49,177.12
52.0000,36,179.49,176.39
52.0050,36,179.49,176.16
52.0100,36,179.49,176.29
52.0150,36,179.49,176.63
52.0200,36,179.49,177.07
52.0250,36,179.49,177.55
52.0300,36,179.49,178.01
52.0350,36,179.49,178.43
52.0400,36,179.49,178.78
52.0450,36,153.85,178.55
52.0500,36,179.49,177.44
52.0550,36,179.49,176.39
52.0600,36,179.49,175.96
52.0650,36,179.49,175.96
52.0700,36,179.49,176.25
52.0750,36,179.49,176.70
52.0800,36,179.49,177.21
52.0850,36,179.49,177.72
52.0900,36,179.49,178.19
52.0950,36,179.49,178.59
52.1000,36,153.85,178.41
52.1050,36,179.49,177.35
52.1100,36,179.49,176.32
52.1150,36,179.49,175.92
52.1200,36,179.49,175.95
52.1250,36,179.49,176.25
52.1300,36,179.49,176.71
52.1350,36,179.49,177.22
52.1400,36,179.49,177.73
52.1450,36,179.49,178.20
52.1500,36,179.49,178.61
52.1550,36,179.49,178.94
52.1600,36,179.49,179.19
52.1650,36,153.85,178.87
52.1700,36,179.49,177.68
52.1750,36,179.49,176.54
52.1800,36,179.49,176.05
52.1850,36,179.49,176.01
52.1900,36,179.49,176.27
52.1950,36,179.49,176.69
52.2000,36,179.49,177.19
52.2050,36,179.49,177.69
52.2100,36,179.49,178.16
52.2150,36,179.49,178.56
52.2200,36,179.49,178.90
52.2250,36,179.49,179.16
52.2300,36,179.49,179.35
52.2350,36,179.49,179.49
52.2400,36,153.85,179.06
52.2450,36,205.13,178.31
52.2500,36,153.85,177.92
52.2550,36,179.49,177.28
52.2600,36,179.49,176.53
52.2650,36,179.49,176.29
52.2700,36,179.49,176.39
52.2750,36,179.49,176.71
52.2800,36,179.49,177.13
52.2850,36,179.49,177.59
52.2900,36,179.49,178.04
52.2950,36,179.49,178.44
52.3000,36,179.49,178.79
52.3050,36,153.85,178.55
52.3100,36,205.13,177.96
52.3150,36,153.85,177.70
52.3200,36,179.49,177.16
52.3250,36,179.49,176.49
52.3300,36,179.49,176.30
52.3350,36,179.49,176.43
52.3400,36,179.49,176.77
52.3450,36,179.49,177.20
52.3500,36,179.49,177.66
52.3550,36,179.49,178.10
52.3600,36,153.85,177.98
52.3650,36,179.49,176.99
52.3700,36,179.49,176.05
52.3750,36,179.49,175.72
52.3800,36,179.49,175.81
52.3850,36,179.49,176.16
52.3900,36,179.49,176.66
52.3950,36,179.49,177.20
52.4000,36,179.49,177.73
52.4050,36,153.85,177.70
52.4100,36,179.49,176.79
52.4150,36,179.49,175.91
52.4200,36,179.49,175.64
52.4250,36,179.49,175.77
52.4300,36,179.49,176.15
52.4350,36,179.49,176.66
52.4400,36,153.85,176.71
52.4450,36,179.49,175.93
52.4500,36,179.49,175.20
52.4550,36,179.49,175.07
52.4600,36,179.49,175.35
52.4650,36,179.49,175.86
52.4700,36,179.49,176.48
52.4750,36,179.49,177.12
52.4800,36,179.49,177.72
52.4850,36,153.85,177.73
52.4900,36,179.49,176.85
52.4950,36,179.49,175.98
52.5000,36,179.49,175.70
52.5050,36,179.49,175.83
52.5100,36,179.49,176.21
52.5150,36,179.49,176.71
52.5200,36,179.49,177.26
52.5250,36,179.49,177.79
52.5300,36,179.49,178.26
52.5350,36,179.49,178.67
52.5400,36,179.49,178.99
52.5450,36,179.49,179.24
52.5500,36,153.85,178.90
52.5550,36,179.49,177.71
52.5600,36,179.49,176.57
52.5650,36,179.49,176.07
52.5700,36,179.49,176.02
52.5750,36,179.49,176.27
52.5800,36,179.49,176.69
52.5850,36,179.49,177.19
52.5900,36,179.49,177.69
52.5950,36,179.49,178.15
52.6000,36,179.49,178.56
52.6050,36,153.85,178.38
52.6100,36,205.13,177.84
52.6150,36,153.85,177.62
52.6200,36,179.49,177.12
52.6250,36,179.49,176.47
52.6300,36,179.49,176.30
52.6350,36,179.49,176.44
52.6400,36,179.49,176.78
52.6450,36,179.49,177.22
52.6500,36,153.85,177.16
52.6550,36,179.49,176.28
52.6600,36,179.49,175.46
52.6650,36,179.49,175.26
52.6700,36,179.49,175.47
52.6750,36,179.49,175.93
52.6800,36,179.49,176.51
52.6850,36,179.49,177.12
52.6900,36,179.49,177.70
52.6950,36,153.85,177.70
52.7000,36,179.49,176.82
52.7050,36,179.49,175.95
52.7100,36,179.49,175.68
52.7150,36,179.49,175.81
52.7200,36,179.49,176.19
52.7250,36,179.49,176.70
52.7300,36,153.85,176.73
52.7350,36,179.49,175.95
52.7400,36,179.49,175.21
52.7450,36,179.49,175.08
52.7500,36,179.49,175.36
52.7550,36,179.49,175.86
52.7600,36,179.49,176.48
52.7650,36,153.85,176.60
52.7700,36,179.49,175.88
52.7750,36,179.49,175.19
52.7800,36,179.49,175.10
52.7850,36,179.49,175.39
52.7900,36,179.49,175.91
52.7950,36,179.49,176.52
52.8000,36,153.85,176.64
52.8050,36,179.49,175.92
52.8100,36,179.49,175.23
52.8150,36,179.49,175.12
52.8200,36,179.49,175.41
52.8250,36,179.49,175.92
52.8300,36,179.49,176.53
52.8350,36,179.49,177.16
52.8400,36,179.49,177.76
52.8450,36,179.49,178.27
52.8500,36,179.49,178.70
52.8550,36,153.85,178.53
52.8600,36,179.49,177.46
52.8650,36,179.49,176.43
52.8700,36,179.49,176.01
52.8750,36,179.49,176.02
52.8800,36,179.49,176.30
52.8850,36,179.49,176.74
52.8900,36,179.49,177.25
52.8950,36,179.49,177.75
52.9000,36,153.85,177.69
52.9050,36,179.49,176.77
52.9100,36,179.49,175.89
52.9150,36,179.49,175.61
52.9200,36,179.49,175.74
52.9250,36,179.49,176.13
52.9300,36,179.49,176.64
52.9350,36,179.49,177.20
52.9400,36,179.49,177.75
52.9450,36,179.49,178.23
52.9500,36,179.49,178.65
52.9550,36,153.85,178.47
52.9600,36,179.49,177.40
52.9650,36,179.49,176.37
52.9700,36,179.49,175.96
52.9750,36,179.49,175.98
52.9800,36,179.49,176.28
52.9850,36,179.49,176.72
52.9900,36,179.49,177.23
52.9950,36,179.49,177.74
53.0000,36,153.85,177.69
53.0050,36,179.49,176.77
53.0100,36,179.49,175.89
53.0150,36,179.49,175.61
53.0200,36,179.49,175.74
53.0250,36,179.49,176.13
53.0300,36,179.49,176.65
53.0350,36,153.85,176.69
53.0400,36,179.49,175.91
53.0450,36,179.49,175.19
53.0500,36,179.49,175.07
53.0550,36,179.49,175.35
53.0600,36,179.49,175.86
53.0650,36,153.85,175.96
53.0700,36,179.49,175.28
53.0750,36,179.49,174.67
53.0800,36,179.49,174.66
53.0850,36,179.49,175.05
53.0900,36,179.49,175.65
53.0950,36,153.85,175.83
53.1000,36,179.49,175.21
53.1050,36,179.49,174.64
53.1100,36,179.49,174.66
53.1150,36,179.49,175.07
53.1200,36,179.49,175.68
53.1250,36,179.49,176.38
53.1300,36,153.85,176.56
53.1350,36,179.49,175.89
53.1400,36,179.49,175.23
53.1450,36,179.49,175.14
53.1500,36,179.49,175.44
53.1550,36,179.49,175.96
53.1600,36,179.49,176.57
53.1650,36,153.85,176.68
53.1700,36,205.13,176.47
53.1750,36,153.85,176.57
53.1800,36,179.49,176.36
53.1850,36,179.49,175.96
53.1900,36,179.49,175.98
53.1950,36,179.49,176.28
53.2000,36,179.49,176.73
53.2050,36,179.49,177.24
53.2100,36,153.85,177.23
53.2150,36,179.49,176.38
53.2200,36,179.49,175.57
53.2250,36,179.49,175.36
53.2300,36,179.49,175.56
53.2350,36,179.49,176.00
53.2400,36,179.49,176.57
53.2450,36,179.49,177.16
53.2500,36,179.49,177.73
53.2550,36,179.49,178.24
53.2600,36,179.49,178.66
53.2650,36,153.85,178.49
53.2700,36,179.49,177.42
53.2750,36,179.49,176.39
53.2800,36,179.49,175.98
53.2850,36,179.49,176.00
53.2900,36,179.49,176.29
53.2950,36,179.49,176.73
53.3000,36,179.49,177.24
53.3050,36,179.49,177.74
53.3100,36,153.85,177.69
53.3150,36,179.49,176.77
53.3200,36,179.49,175.89
53.3250,36,179.49,175.61
53.3300,36,179.49,175.74
53.3350,36,179.49,176.13
53.3400,36,153.85,176.13
53.3450,36,179.49,175.37
53.3500,36,179.49,174.70
53.3550,36,179.49,174.65
53.3600,36,179.49,175.01
53.3650,36,179.49,175.60
53.3700,36,153.85,175.78
53.3750,36,179.49,175.16
53.3800,36,179.49,174.59
53.3850,36,179.49,174.63
53.3900,36,179.49,175.04
53.3950,36,179.49,175.66
53.4000,36,179.49,176.36
53.4050,36,153.85,176.55
53.4100,36,179.49,175.88
53.4150,36,179.49,175.22
53.4200,36,179.49,175.14
53.4250,36,179.49,175.44
53.4300,36,179.49,175.96
53.4350,36,153.85,176.06
53.4400,36,179.49,175.37
53.4450,36,179.49,174.74
53.4500,36,179.49,174.72
53.4550,36,179.49,175.09
53.4600,36,179.49,175.68
53.4650,36,153.85,175.85
53.4700,36,179.49,175.22
53.4750,36,179.49,174.65
53.4800,36,179.49,174.66
53.4850,36,179.49,175.06
53.4900,36,153.85,175.16
53.4950,36,205.13,175.06
53.5000,36,153.85,175.34
53.5050,36,179.49,175.35
53.5100,36,179.49,175.17
53.5150,36,179.49,175.40
53.5200,36,179.49,175.88
53.5250,36,179.49,176.47
53.5300,36,179.49,177.10
53.5350,36,179.49,177.69
53.5400,36,179.49,178.21
53.5450,36,153.85,178.14
53.5500,36,179.49,177.17
53.5550,36,179.49,176.22
53.5600,36,179.49,175.87
53.5650,36,179.49,175.94
53.5700,36,179.49,176.27
53.5750,36,179.49,176.74
53.5800,36,179.49,177.26
53.5850,36,179.49,177.77
53.5900,36,153.85,177.72
53.5950,36,179.49,176.81
53.6000,36,179.49,175.92
53.6050,36,179.49,175.63
53.6100,36,179.49,175.76
53.6150,36,179.49,176.14
53.6200,36,179.49,176.66
53.6250,36,179.49,177.21
53.6300,36,179.49,177.75
53.6350,36,153.85,177.72
53.6400,36,179.49,176.82
53.6450,36,179.49,175.93
53.6500,36,179.49,175.65
53.6550,36,179.49,175.78
53.6600,36,179.49,176.16
53.6650,36,179.49,176.67
53.6700,36,179.49,177.23
53.6750,36,153.85,177.25
53.6800,36,179.49,176.41
53.6850,36,179.49,175.61
53.6900,36,179.49,175.40
53.6950,36,179.49,175.60
53.7000,36,179.49,176.04
53.7050,36,179.49,176.60
53.7100,36,179.49,177.19
53.7150,36,153.85,177.24
53.7200,36,179.49,176.42
53.7250,36,179.49,175.63
53.7300,36,179.49,175.43
53.7350,36,179.49,175.63
53.7400,36,153.85,175.55
53.7450,36,179.49,174.79
53.7500,36,179.49,174.16
53.7550,36,179.49,174.19
53.7600,36,179.49,174.63
53.7650,36,179.49,175.30
53.7700,36,179.49,176.07
53.7750,36,153.85,176.32
53.7800,36,179.49,175.71
53.7850,36,179.49,175.10
53.7900,36,179.49,175.07
53.7950,36,179.49,175.40
53.8000,36,179.49,175.94
53.8050,36,179.49,176.57
53.8100,36,153.85,176.70
53.8150,36,179.49,175.97
53.8200,36,179.49,175.27
53.8250,36,179.49,175.16
53.8300,36,179.49,175.44
53.8350,36,179.49,175.94
53.8400,36,179.49,176.55
53.8450,36,179.49,177.18
53.8500,36,179.49,177.76
53.8550,36,153.85,177.76
53.8600,36,179.49,176.87
53.8650,36,179.49,175.99
53.8700,36,179.49,175.71
53.8750,36,179.49,175.84
53.8800,36,179.49,176.21
53.8850,36,179.49,176.71
53.8900,36,179.49,177.25
53.8950,36,179.49,177.78
53.9000,36,153.85,177.74
53.9050,36,179.49,176.83
53.9100,36,179.49,175.94
53.9150,36,179.49,175.66
53.9200,36,179.49,175.78
53.9250,36,179.49,176.16
53.9300,36,179.49,176.67
53.9350,36,179.49,177.22
53.9400,36,179.49,177.76
53.9450,36,153.85,177.73
53.9500,36,179.49,176.82
53.9550,36,179.49,175.93
53.9600,36,179.49,175.65
53.9650,36,179.49,175.78
53.9700,36,179.49,176.16
53.9750,36,179.49,176.67
53.9800,36,179.49,177.23
53.9850,36,179.49,177.76
53.9900,36,153.85,177.73
53.9950,36,179.49,176.82
54.0000,42,179.49,175.94
54.0050,42,179.49,175.66
54.0100,42,179.49,175.78
54.0150,42,179.49,176.16
54.0200,42,179.49,176.67
54.0250,42,179.49,177.23
54.0300,42,179.49,177.76
54.0350,42,179.49,178.24
54.0400,42,179.49,178.65
54.0450,42,179.49,178.98
54.0500,42,179.49,179.24
54.0550,42,205.13,179.93
54.0600,42,179.49,181.37
54.0650,42,179.49,182.66
54.0700,42,179.49,183.23
54.0750,42,179.49,183.30
54.0800,42,205.13,183.55
54.0850,42,179.49,184.41
54.0900,42,179.49,185.09
54.0950,42,205.13,185.58
54.1000,42,179.49,186.44
54.1050,42,179.49,186.95
54.1100,42,205.13,187.19
54.1150,42,179.49,187.76
54.1200,42,205.13,188.48
54.1250,42,179.49,189.26
54.1300,42,205.13,190.00
54.1350,42,179.49,190.66
54.1400,42,179.49,190.70
54.1450,42,205.13,190.34
54.1500,42,205.13,190.79
54.1550,42,179.49,191.71
54.1600,42,205.13,192.34
54.1650,42,179.49,192.75
54.1700,42,205.13,192.98
54.1750,42,205.13,193.58
54.1800,42,179.49,194.38
54.1850,42,205.13,194.73
54.1900,42,179.49,194.76
54.1950,42,205.13,194.58
54.2000,42,205.13,194.80
54.2050,42,205.13,195.77
54.2100,42,205.13,197.14
54.2150,42,179.49,198.15
54.2200,42,205.13,198.33
54.2250,42,205.13,198.47
54.2300,42,205.13,199.10
54.2350,42,179.49,199.47
54.2400,42,205.13,199.13
54.2450,42,205.13,198.88
54.2500,42,205.13,199.23
54.2550,42,205.13,199.92
54.2600,42,205.13,200.78
54.2650,42,179.49,201.17
54.2700,42,205.13,200.71
54.2750,42,205.13,200.25
54.2800,42,205.13,200.35
54.2850,42,205.13,200.80
54.2900,42,179.49,200.92
54.2950,42,205.13,200.30
54.3000,42,205.13,199.78
54.3050,42,205.13,199.88
54.3100,42,205.13,200.36
54.3150,42,205.13,201.05
54.3200,42,205.13,201.82
54.3250,42,205.13,202.58
54.3300,42,205.13,203.28
54.3350,42,205.13,203.87
54.3400,42,205.13,204.35
54.3450,42,205.13,204.72
54.3500,42,205.13,204.99
54.3550,42,179.49,204.66
54.3600,42,205.13,203.46
54.3650,42,205.13,202.30
54.3700,42,205.13,201.79
54.3750,42,205.13,201.73
54.3800,42,205.13,201.96
54.3850,42,205.13,202.37
54.3900,42,205.13,202.85
54.3950,42,205.13,203.34
54.4000,42,205.13,203.80
54.4050,42,205.13,204.20
54.4100,42,205.13,204.53
54.4150,42,205.13,204.79
54.4200,42,205.13,204.99
54.4250,42,205.13,205.12
54.4300,42,205.13,205.21
54.4350,42,205.13,205.26
54.4400,42,205.13,205.28
54.4450,42,205.13,205.28
54.4500,42,205.13,205.27
54.4550,42,205.13,205.25
54.4600,42,205.13,205.23
54.4650,42,205.13,205.21
54.4700,42,205.13,205.19
54.4750,42,205.13,205.17
54.4800,42,230.77,205.67
54.4850,42,205.13,206.98
54.4900,42,205.13,208.18
54.4950,42,205.13,208.71
54.5000,42,205.13,208.76
54.5050,42,205.13,208.50
54.5100,42,205.13,208.06
54.5150,42,205.13,207.55
54.5200,42,205.13,207.02
54.5250,42,205.13,206.53
54.5300,42,205.13,206.11
54.5350,42,205.13,205.75
54.5400,42,230.77,205.99
54.5450,42,205.13,207.11
54.5500,42,205.13,208.18
54.5550,42,205.13,208.62
54.5600,42,205.13,208.62
54.5650,42,205.13,208.34
54.5700,42,205.13,207.91
54.5750,42,230.77,207.92
54.5800,42,205.13,208.73
54.5850,42,205.13,209.48
54.5900,42,205.13,209.61
54.5950,42,205.13,209.33
54.6000,42,205.13,208.82
54.6050,42,205.13,208.19
54.6100,42,205.13,207.54
54.6150,42,205.13,206.93
54.6200,42,205.13,206.40
54.6250,42,230.77,206.47
54.6300,42,205.13,207.43
54.6350,42,205.13,208.38
54.6400,42,205.13,208.73
54.6450,42,205.13,208.66
54.6500,42,205.13,208.34
54.6550,42,205.13,207.87
54.6600,42,205.13,207.35
54.6650,42,230.77,207.35
54.6700,42,205.13,208.21
54.6750,42,205.13,209.02
54.6800,42,205.13,209.23
54.6850,42,205.13,209.04
54.6900,42,205.13,208.60
54.6950,42,205.13,208.04
54.7000,42,205.13,207.44
54.7050,42,205.13,206.88
54.7100,42,230.77,206.89
54.7150,42,205.13,207.78
54.7200,42,205.13,208.66
54.7250,42,205.13,208.94
54.7300,42,205.13,208.81
54.7350,42,205.13,208.43
54.7400,42,205.13,207.93
54.7450,42,205.13,207.37
54.7500,42,230.77,207.36
54.7550,42,205.13,208.20
54.7600,42,205.13,209.00
54.7650,42,205.13,209.21
54.7700,42,205.13,209.01
54.7750,42,205.13,208.58
54.7800,42,205.13,208.02
54.7850,42,230.77,207.94
54.7900,42,205.13,208.70
54.7950,42,205.13,209.41
54.8000,42,205.13,209.53
54.8050,42,205.13,209.24
54.8100,42,230.77,209.25
54.8150,42,205.13,209.95
54.8200,42,205.13,210.53
54.8250,42,205.13,210.46
54.8300,42,205.13,210.00
54.8350,42,205.13,209.30
54.8400,42,205.13,208.52
54.8450,42,230.77,208.27
54.8500,42,205.13,208.88
54.8550,42,205.13,209.49
54.8600,42,205.13,209.52
54.8650,42,205.13,209.20
54.8700,42,230.77,209.17
54.8750,42,205.13,209.86
54.8800,42,205.13,210.44
54.8850,42,205.13,210.39
54.8900,42,205.13,209.93
54.8950,42,205.13,209.25
54.9000,42,205.13,208.48
54.9050,42,205.13,207.72
54.9100,42,230.77,207.54
54.9150,42,205.13,208.26
54.9200,42,205.13,208.98
54.9250,42,205.13,209.14
54.9300,42,205.13,208.92
54.9350,42,205.13,208.47
54.9400,42,230.77,208.43
54.9450,42,205.13,209.17
54.9500,42,205.13,209.83
54.9550,42,205.13,209.88
54.9600,42,205.13,209.53
54.9650,42,205.13,208.95
54.9700,42,205.13,208.27
54.9750,42,205.13,207.59
54.9800,42,205.13,206.95
54.9850,42,205.13,206.39
54.9900,42,230.77,206.45
54.9950,42,205.13,207.41
55.0000,42,205.13,208.36
55.0050,42,205.13,208.71
55.0100,42,205.13,208.64
55.0150,42,205.13,208.32
55.0200,42,205.13,207.85
55.0250,42,230.77,207.85
55.0300,42,205.13,208.66
55.0350,42,205.13,209.41
55.0400,42,205.13,209.55
55.0450,42,205.13,209.28
55.0500,42,205.13,208.78
55.0550,42,205.13,208.16
55.0600,42,230.77,208.04
55.0650,42,205.13,208.75
55.0700,42,205.13,209.44
55.0750,42,205.13,209.53
55.0800,42,230.77,209.75
55.0850,42,205.13,210.55
55.0900,42,205.13,211.14
55.0950,42,205.13,211.04
55.1000,42,205.13,210.50
55.1050,42,205.13,209.72
55.1100,42,205.13,208.85
55.1150,42,230.77,208.51
55.1200,42,205.13,209.05
55.1250,42,205.13,209.60
55.1300,42,205.13,209.59
55.1350,42,205.13,209.22
55.1400,42,230.77,209.18
55.1450,42,205.13,209.85
55.1500,42,205.13,210.42
55.1550,42,205.13,210.36
55.1600,42,205.13,209.90
55.1650,42,205.13,209.22
55.1700,42,205.13,208.46
55.1750,42,230.77,208.22
55.1800,42,205.13,208.84
55.1850,42,205.13,209.46
55.1900,42,205.13,209.51
55.1950,42,205.13,209.19
55.2000,42,230.77,209.17
55.2050,42,205.13,209.87
55.2100,42,205.13,210.45
55.2150,42,205.13,210.39
55.2200,42,205.13,209.93
55.2250,42,205.13,209.25
55.2300,42,205.13,208.48
55.2350,42,230.77,208.24
55.2400,42,205.13,208.86
55.2450,42,205.13,209.47
55.2500,42,205.13,209.52
55.2550,42,205.13,209.19
55.2600,42,205.13,208.66
55.2650,42,205.13,208.03
55.2700,42,230.77,207.91
55.2750,42,205.13,208.64
55.2800,42,205.13,209.34
55.2850,42,205.13,209.45
55.2900,42,205.13,209.18
55.2950,42,205.13,208.67
